"Calendar year","Month","ABS remoteness area","Age group","Sex","Road user","Sum(Hospitalisations)"
2011,"March","Regional","26-39","Female","Motorcyclist",5
2011,"March","Regional","26-39","Female","Other or unknown",1
2011,"March","Regional","26-39","Female","Pedal cyclist",4
2011,"March","Regional","26-39","Female","Pedestrian",1
2011,"March","Regional","26-39","Male","Car occupant",55
2011,"March","Regional","26-39","Male","Heavy transport",3
2011,"March","Regional","26-39","Male","Motorcyclist",59
2011,"March","Regional","26-39","Male","Other or unknown",5
2011,"March","Regional","26-39","Male","Pedal cyclist",10
2011,"March","Regional","26-39","Male","Pedestrian",3
2011,"March","Regional","26-39","Male","Pick-up truck or van occupant",4
2011,"March","Regional","40-64","Female","Bus occupant",1
2011,"March","Regional","40-64","Female","Car occupant",72
2011,"March","Regional","40-64","Female","Motorcyclist",11
2011,"March","Regional","40-64","Female","Other or unknown",2
2011,"March","Regional","40-64","Female","Pedal cyclist",11
2011,"March","Regional","40-64","Female","Pedestrian",3
2011,"March","Regional","40-64","Female","Pick-up truck or van occupant",3
2011,"March","Regional","40-64","Male","Bus occupant",2
2011,"March","Regional","40-64","Male","Car occupant",55
2011,"March","Regional","40-64","Male","Heavy transport",23
2011,"March","Regional","40-64","Male","Motorcyclist",72
2011,"March","Regional","40-64","Male","Other or unknown",7
2011,"March","Regional","40-64","Male","Pedal cyclist",26
2011,"March","Regional","40-64","Male","Pedestrian",10
2011,"March","Regional","40-64","Male","Pick-up truck or van occupant",2
2011,"March","Regional","65-74","Female","Car occupant",16
2011,"March","Regional","65-74","Female","Motorcyclist",3
2011,"March","Regional","65-74","Female","Other or unknown",1
2011,"March","Regional","65-74","Female","Pedal cyclist",2
2011,"March","Regional","65-74","Female","Pedestrian",1
2011,"March","Regional","65-74","Male","Car occupant",13
2011,"March","Regional","65-74","Male","Heavy transport",1
2011,"March","Regional","65-74","Male","Motorcyclist",6
2011,"March","Regional","65-74","Male","Other or unknown",2
2011,"March","Regional","65-74","Male","Pedal cyclist",7
2011,"March","Regional","65-74","Male","Pedestrian",1
2011,"March","Regional","65-74","Male","Pick-up truck or van occupant",1
2011,"March","Regional","75+","Female","Car occupant",17
2011,"March","Regional","75+","Female","Other or unknown",1
2011,"March","Regional","75+","Female","Pedestrian",8
2011,"March","Regional","75+","Female","Pick-up truck or van occupant",1
2011,"March","Regional","75+","Male","Car occupant",12
2011,"March","Regional","75+","Male","Motorcyclist",3
2011,"March","Regional","75+","Male","Other or unknown",0
2011,"March","Regional","75+","Male","Pedal cyclist",4
2011,"March","Regional","8-16","Female","Car occupant",16
2011,"March","Regional","8-16","Female","Pedal cyclist",6
2011,"March","Regional","8-16","Female","Pedestrian",7
2011,"March","Regional","8-16","Male","Car occupant",15
2011,"March","Regional","8-16","Male","Motorcyclist",25
2011,"March","Regional","8-16","Male","Other or unknown",1
2011,"March","Regional","8-16","Male","Pedal cyclist",19
2011,"March","Regional","8-16","Male","Pedestrian",5
2011,"March","Remote","0-7","Male","Other or unknown",1
2011,"March","Remote","0-7","Male","Pedestrian",0
2011,"March","Remote","17-25","Female","Car occupant",4
2011,"March","Remote","17-25","Female","Motorcyclist",1
2011,"March","Remote","17-25","Male","Car occupant",8
2011,"March","Remote","17-25","Male","Motorcyclist",7
2011,"March","Remote","17-25","Male","Pedal cyclist",1
2011,"March","Remote","17-25","Male","Pedestrian",1
2011,"March","Remote","17-25","Male","Pick-up truck or van occupant",0
2011,"March","Remote","26-39","Female","Car occupant",7
2011,"March","Remote","26-39","Female","Pedal cyclist",1
2011,"March","Remote","26-39","Female","Pedestrian",0
2011,"March","Remote","26-39","Male","Car occupant",5
2011,"March","Remote","26-39","Male","Motorcyclist",2
2011,"March","Remote","26-39","Male","Pedal cyclist",1
2011,"March","Remote","40-64","Female","Car occupant",5
2011,"March","Remote","40-64","Female","Motorcyclist",2
2011,"March","Remote","40-64","Female","Pedal cyclist",1
2011,"March","Remote","40-64","Female","Pedestrian",3
2011,"March","Remote","40-64","Male","Car occupant",3
2011,"March","Remote","40-64","Male","Motorcyclist",7
2011,"March","Remote","40-64","Male","Other or unknown",1
2011,"March","Remote","40-64","Male","Pedal cyclist",1
2011,"March","Remote","40-64","Male","Pedestrian",2
2011,"March","Remote","65-74","Female","Car occupant",1
2011,"March","Remote","65-74","Female","Motorcyclist",1
2011,"March","Remote","65-74","Female","Pedestrian",0
2011,"March","Remote","65-74","Male","Motorcyclist",2
2011,"March","Remote","65-74","Male","Pedal cyclist",1
2011,"March","Remote","65-74","Male","Pedestrian",0
2011,"March","Remote","65-74","Male","Pick-up truck or van occupant",1
2011,"March","Remote","75+","Male","Car occupant",1
2011,"March","Remote","8-16","Female","Car occupant",3
2011,"March","Remote","8-16","Male","Car occupant",2
2011,"March","Remote","8-16","Male","Motorcyclist",2
2011,"March","Remote","8-16","Male","Other or unknown",1
2011,"March","Remote","8-16","Male","Pedal cyclist",3
2011,"May","Major Cities","0-7","Female","Car occupant",9
2011,"May","Major Cities","0-7","Female","Pedal cyclist",2
2011,"May","Major Cities","0-7","Female","Pedestrian",1
2011,"May","Major Cities","0-7","Male","Bus occupant",2
2011,"May","Major Cities","0-7","Male","Car occupant",4
2011,"May","Major Cities","0-7","Male","Pedal cyclist",4
2011,"May","Major Cities","0-7","Male","Pedestrian",7
2011,"May","Major Cities","17-25","Female","Car occupant",100
2011,"May","Major Cities","17-25","Female","Motorcyclist",6
2011,"May","Major Cities","17-25","Female","Pedal cyclist",6
2011,"May","Major Cities","17-25","Female","Pedestrian",13
2011,"May","Major Cities","17-25","Male","Car occupant",116
2011,"May","Major Cities","17-25","Male","Motorcyclist",94
2011,"May","Major Cities","17-25","Male","Other or unknown",4
2011,"May","Major Cities","17-25","Male","Pedal cyclist",35
2011,"May","Major Cities","17-25","Male","Pedestrian",27
2011,"May","Major Cities","17-25","Male","Pick-up truck or van occupant",1
2011,"May","Major Cities","26-39","Female","Bus occupant",1
2011,"May","Major Cities","26-39","Female","Car occupant",115
2011,"May","Major Cities","26-39","Female","Heavy transport",1
2011,"May","Major Cities","26-39","Female","Motorcyclist",15
2011,"May","Major Cities","26-39","Female","Pedal cyclist",19
2011,"May","Major Cities","26-39","Female","Pedestrian",9
2011,"May","Major Cities","26-39","Female","Pick-up truck or van occupant",1
2011,"May","Major Cities","26-39","Male","Bus occupant",1
2011,"May","Major Cities","26-39","Male","Car occupant",109
2011,"May","Major Cities","26-39","Male","Heavy transport",6
2011,"May","Major Cities","26-39","Male","Motorcyclist",135
2011,"May","Major Cities","26-39","Male","Pedal cyclist",87
2011,"May","Major Cities","26-39","Male","Pedestrian",30
2011,"May","Major Cities","26-39","Male","Pick-up truck or van occupant",2
2011,"May","Major Cities","40-64","Female","Bus occupant",7
2011,"May","Major Cities","40-64","Female","Car occupant",129
2011,"May","Major Cities","40-64","Female","Heavy transport",1
2011,"May","Major Cities","40-64","Female","Motorcyclist",17
2011,"May","Major Cities","40-64","Female","Other or unknown",2
2011,"May","Major Cities","40-64","Female","Pedal cyclist",19
2011,"May","Major Cities","40-64","Female","Pedestrian",18
2011,"May","Major Cities","40-64","Female","Pick-up truck or van occupant",1
2011,"May","Major Cities","40-64","Male","Bus occupant",1
2011,"May","Major Cities","40-64","Male","Car occupant",124
2011,"May","Major Cities","40-64","Male","Heavy transport",9
2011,"May","Major Cities","40-64","Male","Motorcyclist",123
2011,"May","Major Cities","40-64","Male","Other or unknown",5
2011,"May","Major Cities","40-64","Male","Pedal cyclist",100
2011,"May","Major Cities","40-64","Male","Pedestrian",16
2011,"May","Major Cities","40-64","Male","Pick-up truck or van occupant",2
2011,"May","Major Cities","65-74","Female","Bus occupant",1
2011,"May","Major Cities","65-74","Female","Car occupant",32
2011,"May","Major Cities","65-74","Female","Motorcyclist",1
2011,"May","Major Cities","65-74","Female","Other or unknown",1
2011,"May","Major Cities","65-74","Female","Pedal cyclist",4
2011,"May","Major Cities","65-74","Female","Pedestrian",11
2011,"May","Major Cities","65-74","Female","Pick-up truck or van occupant",1
2011,"May","Major Cities","65-74","Male","Car occupant",33
2011,"May","Major Cities","65-74","Male","Heavy transport",3
2011,"May","Major Cities","65-74","Male","Motorcyclist",9
2011,"May","Major Cities","65-74","Male","Other or unknown",1
2011,"May","Major Cities","65-74","Male","Pedal cyclist",14
2011,"May","Major Cities","65-74","Male","Pedestrian",6
2011,"May","Major Cities","65-74","Male","Pick-up truck or van occupant",2
2011,"May","Major Cities","75+","Female","Bus occupant",2
2011,"May","Major Cities","75+","Female","Car occupant",27
2011,"May","Major Cities","75+","Female","Other or unknown",1
2011,"May","Major Cities","75+","Female","Pedal cyclist",1
2011,"May","Major Cities","75+","Female","Pedestrian",8
2011,"May","Major Cities","75+","Male","Car occupant",36
2011,"May","Major Cities","75+","Male","Motorcyclist",0
2011,"May","Major Cities","75+","Male","Other or unknown",1
2011,"May","Major Cities","75+","Male","Pedal cyclist",5
2011,"May","Major Cities","75+","Male","Pedestrian",13
2011,"May","Major Cities","8-16","Female","Bus occupant",1
2011,"May","Major Cities","8-16","Female","Car occupant",19
2011,"May","Major Cities","8-16","Female","Motorcyclist",0
2011,"May","Major Cities","8-16","Female","Pedal cyclist",7
2011,"May","Major Cities","8-16","Female","Pedestrian",12
2011,"May","Major Cities","8-16","Male","Car occupant",17
2011,"May","Major Cities","8-16","Male","Motorcyclist",19
2011,"May","Major Cities","8-16","Male","Pedal cyclist",32
2011,"May","Major Cities","8-16","Male","Pedestrian",12
2011,"May","Major Cities","8-16","Male","Pick-up truck or van occupant",0
2011,"May","Missing","17-25","Female","Car occupant",3
2011,"May","Missing","17-25","Female","Pedal cyclist",1
2011,"May","Missing","17-25","Female","Pedestrian",2
2011,"May","Missing","17-25","Male","Car occupant",5
2011,"May","Missing","17-25","Male","Motorcyclist",3
2011,"May","Missing","17-25","Male","Pedal cyclist",3
2011,"May","Missing","17-25","Male","Pedestrian",2
2011,"May","Missing","26-39","Female","Car occupant",1
2011,"May","Missing","26-39","Female","Motorcyclist",1
2011,"May","Missing","26-39","Female","Pedal cyclist",1
2011,"May","Missing","26-39","Male","Car occupant",5
2011,"May","Missing","26-39","Male","Motorcyclist",1
2011,"May","Missing","26-39","Male","Pedal cyclist",2
2011,"May","Missing","26-39","Male","Pedestrian",2
2011,"May","Missing","40-64","Female","Pedal cyclist",2
2011,"May","Missing","40-64","Female","Pedestrian",1
2011,"May","Missing","40-64","Male","Car occupant",1
2011,"May","Missing","40-64","Male","Heavy transport",1
2011,"May","Missing","40-64","Male","Motorcyclist",2
2011,"May","Missing","40-64","Male","Pedal cyclist",2
2011,"May","Missing","40-64","Male","Pedestrian",2
2011,"May","Missing","65-74","Female","Pedestrian",0
2011,"May","Missing","65-74","Male","Motorcyclist",1
2011,"May","Missing","65-74","Male","Pedestrian",1
2011,"May","Missing","8-16","Male","Motorcyclist",1
2011,"May","Regional","0-7","Female","Car occupant",1
2011,"May","Regional","0-7","Female","Pedal cyclist",1
2011,"May","Regional","0-7","Female","Pedestrian",1
2011,"May","Regional","0-7","Male","Bus occupant",1
2011,"May","Regional","0-7","Male","Car occupant",5
2011,"May","Regional","0-7","Male","Motorcyclist",1
2011,"May","Regional","0-7","Male","Pedal cyclist",4
2011,"May","Regional","0-7","Male","Pedestrian",2
2011,"May","Regional","17-25","Female","Car occupant",55
2011,"May","Regional","17-25","Female","Motorcyclist",4
2011,"May","Regional","17-25","Female","Other or unknown",1
2011,"May","Regional","17-25","Female","Pedal cyclist",2
2011,"May","Regional","17-25","Female","Pedestrian",6
2011,"May","Regional","17-25","Male","Car occupant",58
2011,"May","Regional","17-25","Male","Motorcyclist",48
2011,"May","Regional","17-25","Male","Other or unknown",4
2011,"May","Regional","17-25","Male","Pedal cyclist",11
2011,"May","Regional","17-25","Male","Pedestrian",3
2011,"May","Regional","17-25","Male","Pick-up truck or van occupant",1
2011,"May","Regional","26-39","Female","Car occupant",44
2011,"May","Regional","26-39","Female","Motorcyclist",7
2011,"May","Regional","26-39","Female","Other or unknown",1
2011,"May","Regional","26-39","Female","Pedal cyclist",2
2011,"May","Regional","26-39","Female","Pedestrian",2
2011,"May","Regional","26-39","Male","Bus occupant",2
2011,"May","Regional","26-39","Male","Car occupant",43
2011,"May","Regional","26-39","Male","Heavy transport",4
2011,"May","Regional","26-39","Male","Motorcyclist",48
2011,"May","Regional","26-39","Male","Other or unknown",1
2011,"May","Regional","26-39","Male","Pedal cyclist",15
2011,"May","Regional","26-39","Male","Pedestrian",5
2011,"May","Regional","26-39","Male","Pick-up truck or van occupant",1
2011,"May","Regional","40-64","Female","Car occupant",60
2011,"May","Regional","40-64","Female","Motorcyclist",11
2011,"May","Regional","40-64","Female","Pedal cyclist",9
2011,"May","Regional","40-64","Female","Pedestrian",8
2011,"May","Regional","40-64","Female","Pick-up truck or van occupant",0
2011,"May","Regional","40-64","Male","Car occupant",61
2011,"May","Regional","40-64","Male","Heavy transport",11
2011,"May","Regional","40-64","Male","Motorcyclist",59
2011,"May","Regional","40-64","Male","Other or unknown",1
2011,"May","Regional","40-64","Male","Pedal cyclist",24
2011,"May","Regional","40-64","Male","Pedestrian",12
2011,"May","Regional","40-64","Male","Pick-up truck or van occupant",1
2011,"May","Regional","65-74","Female","Car occupant",25
2011,"May","Regional","65-74","Female","Other or unknown",1
2011,"May","Regional","65-74","Female","Pedal cyclist",2
2011,"May","Regional","65-74","Female","Pedestrian",4
2011,"May","Regional","65-74","Male","Bus occupant",1
2011,"May","Regional","65-74","Male","Car occupant",23
2011,"May","Regional","65-74","Male","Motorcyclist",2
2011,"May","Regional","65-74","Male","Pedal cyclist",4
2011,"May","Regional","65-74","Male","Pedestrian",2
2011,"May","Regional","75+","Female","Bus occupant",4
2011,"May","Regional","75+","Female","Car occupant",18
2011,"May","Regional","75+","Female","Pedestrian",4
2011,"May","Regional","75+","Male","Bus occupant",1
2011,"May","Regional","75+","Male","Car occupant",16
2011,"May","Regional","75+","Male","Pedal cyclist",1
2011,"May","Regional","75+","Male","Pedestrian",2
2011,"May","Regional","8-16","Female","Bus occupant",2
2011,"May","Regional","8-16","Female","Car occupant",19
2011,"May","Regional","8-16","Female","Motorcyclist",2
2011,"May","Regional","8-16","Female","Other or unknown",1
